DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,PK,K,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL
0130,CHERRY CREEK 5,1510,CHALLENGE SCHOOL,0,24,41,51,61,64,74,76,75,72,0,0,0,0,538
0130,CHERRY CREEK 5,1551,CHEROKEE TRAIL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,624,593,566,545,2328
0130,CHERRY CREEK 5,1566,CAMPUS MIDDLE SCHOOL,0,0,0,0,0,0,0,457,480,491,0,0,0,0,1428
0130,CHERRY CREEK 5,1568,WEST MIDDLE SCHOOL,0,0,0,0,0,0,0,360,390,389,0,0,0,0,1139
0130,CHERRY CREEK 5,1570,CHERRY CREEK HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,888,832,850,931,3501
0130,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,0,47,77,52,55,50,53,50,41,47,0,0,0,0,472
0130,CHERRY CREEK 5,1572,HIGH PLAINS ELEMENTARY SCHOOL,0,92,95,87,90,86,95,0,0,0,0,0,0,0,545
0130,CHERRY CREEK 5,1574,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,0,86,92,109,95,96,92,0,0,0,0,0,0,0,570
0130,CHERRY CREEK 5,1614,CIMARRON ELEMENTARY SCHOOL,55,95,75,88,93,88,85,0,0,0,0,0,0,0,579
0130,CHERRY CREEK 5,1916,COTTONWOOD CREEK ELEMENTARY SCHOOL,0,90,110,103,102,110,112,0,0,0,0,0,0,0,627
0130,CHERRY CREEK 5,1970,CREEKSIDE ELEMENTARY SCHOOL,66,109,133,108,111,112,130,0,0,0,0,0,0,0,769
0130,CHERRY CREEK 5,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,47,140,146,134,150,125,129,0,0,0,0,0,0,0,871
0130,CHERRY CREEK 5,2292,DRY CREEK ELEMENTARY SCHOOL,0,67,73,77,72,69,72,0,0,0,0,0,0,0,430
0130,CHERRY CREEK 5,2357,EAGLECREST HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,567,596,599,600,2362
0130,CHERRY CREEK 5,2428,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,72,140,141,123,129,124,112,0,0,0,0,0,0,0,841
0130,CHERRY CREEK 5,2897,FALCON CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,354,368,373,0,0,0,0,1095
0130,CHERRY CREEK 5,3030,FOX RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,277,251,207,0,0,0,0,735
0130,CHERRY CREEK 5,3589,GRANDVIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,656,616,661,674,2607
0130,CHERRY CREEK 5,3648,GREENWOOD ELEMENTARY SCHOOL,0,63,67,72,69,60,77,0,0,0,0,0,0,0,408
0130,CHERRY CREEK 5,3926,HERITAGE ELEMENTARY SCHOOL,72,47,46,51,46,47,47,0,0,0,0,0,0,0,356
0130,CHERRY CREEK 5,3988,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,0,101,89,105,95,114,112,0,0,0,0,0,0,0,616
0130,CHERRY CREEK 5,4062,HOLLY HILLS ELEMENTARY SCHOOL,1,117,108,94,85,79,85,0,0,0,0,0,0,0,569
0130,CHERRY CREEK 5,4078,HOMESTEAD ELEMENTARY SCHOOL,0,80,91,96,86,94,72,0,0,0,0,0,0,0,519
0130,CHERRY CREEK 5,4100,HORIZON MIDDLE SCHOOL,0,0,0,0,0,0,0,323,312,383,0,0,0,0,1018
0130,CHERRY CREEK 5,4276,INDEPENDENCE ELEMENTARY SCHOOL,0,74,94,92,87,82,79,0,0,0,0,0,0,0,508
0130,CHERRY CREEK 5,4280,INDIAN RIDGE ELEMENTARY SCHOOL,29,77,102,98,108,85,110,0,0,0,0,0,0,0,609
0130,CHERRY CREEK 5,4975,LAREDO MIDDLE SCHOOL,0,0,0,0,0,0,0,374,385,432,0,0,0,0,1191
0130,CHERRY CREEK 5,5744,MEADOW POINT ELEMENTARY SCHOOL,59,60,70,93,85,79,94,0,0,0,0,0,0,0,540
0130,CHERRY CREEK 5,5934,MISSION VIEJO ELEMENTARY SCHOOL,69,108,111,107,101,114,120,0,0,0,0,0,0,0,730
0130,CHERRY CREEK 5,6625,OVERLAND HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,600,544,493,501,2138
0130,CHERRY CREEK 5,6820,PEAKVIEW ELEMENTARY SCHOOL,60,92,86,105,110,100,110,0,0,0,0,0,0,0,663
0130,CHERRY CREEK 5,7102,POLTON COMMUNITY ELEMENTARY SCHOOL,66,60,76,70,69,58,63,0,0,0,0,0,0,0,462
0130,CHERRY CREEK 5,7116,PONDEROSA ELEMENTARY SCHOOL,76,119,130,96,98,109,108,0,0,0,0,0,0,0,736
0130,CHERRY CREEK 5,7158,PRAIRIE MIDDLE SCHOOL,0,0,0,0,0,0,0,507,485,558,0,0,0,0,1550
0130,CHERRY CREEK 5,7277,RED HAWK RIDGE ELEMENTARY SCHOOL,84,117,104,102,88,95,94,0,0,0,0,0,0,0,684
0130,CHERRY CREEK 5,7476,ROLLING HILLS ELEMENTARY SCHOOL,0,112,105,115,126,117,138,0,0,0,0,0,0,0,713
0130,CHERRY CREEK 5,7559,SAGEBRUSH ELEMENTARY SCHOOL,0,74,86,109,101,107,118,0,0,0,0,0,0,0,595
0130,CHERRY CREEK 5,8020,SMOKY HILL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,552,624,598,600,2374
0130,CHERRY CREEK 5,8380,SUMMIT ELEMENTARY SCHOOL,0,66,80,72,85,81,94,0,0,0,0,0,0,0,478
0130,CHERRY CREEK 5,8394,SUNRISE ELEMENTARY SCHOOL,63,96,108,103,129,105,103,0,0,0,0,0,0,0,707
0130,CHERRY CREEK 5,8848,THUNDER RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,405,390,421,0,0,0,0,1216
0130,CHERRY CREEK 5,8850,TIMBERLINE ELEMENTARY SCHOOL,95,102,117,109,103,113,115,0,0,0,0,0,0,0,754
0130,CHERRY CREEK 5,8887,TRAILS WEST ELEMENTARY SCHOOL,85,88,81,89,101,86,91,0,0,0,0,0,0,0,621
0130,CHERRY CREEK 5,9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,0,152,168,127,124,143,102,0,0,0,0,0,0,0,816
0130,CHERRY CREEK 5,9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,55,71,54,53,65,75,55,0,0,0,0,0,0,0,428
0130,CHERRY CREEK 5,9624,WILLOW CREEK ELEMENTARY SCHOOL,0,81,89,97,98,93,95,0,0,0,0,0,0,0,553
0130,CHERRY CREEK 5,,DISTRICT TOTAL,1573,3762,3990,3907,3901,3857,3890,3811,3785,3903,3892,3808,3774,3855,51708
0140,LITTLETON 6,0298,ARAPAHOE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,560,546,549,596,2251
0140,LITTLETON 6,0752,FRANKLIN ELEMENTARY SCHOOL,0,80,91,87,60,91,80,0,0,0,0,0,0,0,489
0140,LITTLETON 6,1382,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,0,104,107,79,86,73,84,0,0,0,0,0,0,0,533
0140,LITTLETON 6,2382,EAST ELEMENTARY SCHOOL,0,39,38,34,38,40,32,0,0,0,0,0,0,0,221
0140,LITTLETON 6,2804,EUCLID MIDDLE SCHOOL,0,0,0,0,0,0,0,253,230,253,0,0,0,0,736
0140,LITTLETON 6,2926,FIELD ELEMENTARY SCHOOL,0,79,72,78,67,79,63,0,0,0,0,0,0,0,438
0140,LITTLETON 6,3472,GODDARD MIDDLE SCHOOL,0,0,0,0,0,0,0,287,239,241,0,0,0,0,767
0140,LITTLETON 6,3930,HERITAGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,470,412,427,413,1722
0140,LITTLETON 6,3950,HIGHLAND ELEMENTARY SCHOOL,33,59,68,60,56,81,80,0,0,0,0,0,0,0,437
0140,LITTLETON 6,4316,NEWTON MIDDLE SCHOOL,0,0,0,0,0,0,0,241,218,235,0,0,0,0,694
0140,LITTLETON 6,4447,JOHN WESLEY POWELL MIDDLE SCHOOL,0,0,0,0,0,0,0,261,275,309,0,0,0,0,845
0140,LITTLETON 6,5224,LITTLETON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,355,386,384,413,1538
0140,LITTLETON 6,5229,LITTLETON ACADEMY,0,51,50,51,52,52,52,52,52,49,0,0,0,0,461
0140,LITTLETON 6,5233,LITTLETON PREP CHARTER SCHOOL,0,58,60,59,60,60,60,58,56,42,0,0,0,0,513
0140,LITTLETON 6,5236,LOIS LENSKI ELEMENTARY SCHOOL,0,95,101,109,96,107,108,0,0,0,0,0,0,0,616
0140,LITTLETON 6,5572,HOPKINS ELEMENTARY SCHOOL,53,61,45,53,57,44,43,0,0,0,0,0,0,0,356
0140,LITTLETON 6,5574,TWAIN ELEMENTARY SCHOOL,0,50,53,62,61,53,77,0,0,0,0,0,0,0,356
0140,LITTLETON 6,6292,VILLAGE AT NORTH,284,0,0,0,0,0,0,0,0,0,0,0,0,0,284
0140,LITTLETON 6,6814,PEABODY ELEMENTARY SCHOOL,0,67,74,71,63,76,79,0,0,0,0,0,0,0,430
0140,LITTLETON 6,7518,RUNYON ELEMENTARY SCHOOL,0,70,70,72,77,82,81,0,0,0,0,0,0,0,452
0140,LITTLETON 6,7606,SANDBURG ELEMENTARY SCHOOL,54,84,91,75,73,79,80,0,0,0,0,0,0,0,536
0140,LITTLETON 6,8064,MOODY ELEMENTARY SCHOOL,35,75,68,65,60,67,64,0,0,0,0,0,0,0,434
0140,LITTLETON 6,9600,WILDER ELEMENTARY SCHOOL,0,93,107,107,106,107,124,0,0,0,0,0,0,0,644
0140,LITTLETON 6,,DISTRICT TOTAL,459,1065,1095,1062,1012,1091,1107,1152,1070,1129,1385,1344,1360,1422,15753
0170,DEER TRAIL 26J,2136,DEER TRAIL ELEMENTARY SCHOOL,15,11,9,11,9,12,10,0,0,0,0,0,0,0,77
0170,DEER TRAIL 26J,2140,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,8,8,12,14,21,15,10,88
0170,DEER TRAIL 26J,,DISTRICT TOTAL,15,11,9,11,9,12,10,8,8,12,14,21,15,10,165
0180,ADAMS-ARAPAHOE 28J,0213,AXL ACADEMY,0,36,41,43,42,38,41,41,0,0,0,0,0,0,282
0180,ADAMS-ARAPAHOE 28J,0214,ALTURA ELEMENTARY SCHOOL,29,83,84,65,70,86,75,0,0,0,0,0,0,0,492
0180,ADAMS-ARAPAHOE 28J,0310,ARKANSAS ELEMENTARY SCHOOL,62,76,82,84,95,84,91,0,0,0,0,0,0,0,574
0180,ADAMS-ARAPAHOE 28J,0458,AURORA ACADEMY CHARTER SCHOOL,0,50,50,50,50,75,75,50,46,45,0,0,0,0,491
0180,ADAMS-ARAPAHOE 28J,0464,AURORA HILLS MIDDLE SCHOOL,0,0,0,0,0,0,0,333,335,323,0,0,0,0,991
0180,ADAMS-ARAPAHOE 28J,0465,AURORA FRONTIER K-8,0,95,102,91,93,68,80,86,71,66,0,0,0,0,752
0180,ADAMS-ARAPAHOE 28J,0914,BOSTON K-8 SCHOOL,13,43,58,48,49,46,46,37,35,0,0,0,0,0,375
0180,ADAMS-ARAPAHOE 28J,1458,AURORA CENTRAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,587,583,562,705,2437
0180,ADAMS-ARAPAHOE 28J,1470,CENTURY ELEMENTARY SCHOOL,75,65,59,55,63,51,61,0,0,0,0,0,0,0,429
0180,ADAMS-ARAPAHOE 28J,1720,CLYDE MILLER ELEMENTARY SCHOOL,34,81,76,75,84,84,75,0,0,0,0,0,0,0,509
0180,ADAMS-ARAPAHOE 28J,1800,COLUMBIA MIDDLE SCHOOL,0,0,0,0,0,0,0,236,264,289,0,0,0,0,789
0180,ADAMS-ARAPAHOE 28J,1948,CRAWFORD ELEMENTARY SCHOOL,28,114,116,105,100,90,74,0,0,0,0,0,0,0,627
0180,ADAMS-ARAPAHOE 28J,2095,DALTON ELEMENTARY SCHOOL,43,89,86,90,81,99,80,0,0,0,0,0,0,0,568
0180,ADAMS-ARAPAHOE 28J,2114,DARTMOUTH ELEMENTARY SCHOOL,45,78,59,69,67,62,68,0,0,0,0,0,0,0,448
0180,ADAMS-ARAPAHOE 28J,2384,EAST MIDDLE SCHOOL,0,0,0,0,0,0,0,336,322,310,0,0,0,0,968
0180,ADAMS-ARAPAHOE 28J,2618,ELKHART ELEMENTARY SCHOOL,0,126,124,126,105,105,97,0,0,0,0,0,0,0,683
0180,ADAMS-ARAPAHOE 28J,2951,AURORA PUBLIC SCHOOLS CHILD DEVELOPMENT CENTER,264,0,0,0,0,0,0,0,0,0,0,0,0,0,264
0180,ADAMS-ARAPAHOE 28J,2995,FLETCHER INTERMEDIATE SCIENCE & TECHNOLOGY SCHOOL,0,0,0,0,0,74,80,56,27,0,0,0,0,0,237
0180,ADAMS-ARAPAHOE 28J,2998,FLETCHER PRIMARY SCHOOL,32,88,91,102,92,0,0,0,0,0,0,0,0,0,405
0180,ADAMS-ARAPAHOE 28J,3272,FULTON ELEMENTARY SCHOOL,59,75,78,84,68,70,64,0,0,0,0,0,0,0,498
0180,ADAMS-ARAPAHOE 28J,3354,GATEWAY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,408,438,407,475,1728
0180,ADAMS-ARAPAHOE 28J,3471,GLOBAL VILLAGE ACADEMY,0,90,126,81,49,48,40,35,46,0,0,0,0,0,515
0180,ADAMS-ARAPAHOE 28J,4024,HINKLEY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,526,536,504,501,2067
0180,ADAMS-ARAPAHOE 28J,4270,IOWA ELEMENTARY SCHOOL,64,58,98,72,75,76,74,0,0,0,0,0,0,0,517
0180,ADAMS-ARAPAHOE 28J,4385,JAMAICA CHILD DEVELOPMENT CENTER,243,0,0,0,0,0,0,0,0,0,0,0,0,0,243
0180,ADAMS-ARAPAHOE 28J,4426,JEWELL ELEMENTARY SCHOOL,31,98,94,83,80,77,85,0,0,0,0,0,0,0,548
0180,ADAMS-ARAPAHOE 28J,4646,KENTON ELEMENTARY SCHOOL,0,98,104,90,97,97,70,0,0,0,0,0,0,0,556
0180,ADAMS-ARAPAHOE 28J,4970,LANSING ELEMENTARY SCHOOL,0,65,79,66,66,63,55,0,0,0,0,0,0,0,394
0180,ADAMS-ARAPAHOE 28J,4973,LAREDO ELEMENTARY SCHOOL,0,79,86,78,81,83,68,0,0,0,0,0,0,0,475
0180,ADAMS-ARAPAHOE 28J,5298,LOTUS SCHOOL FOR EXCELLENCE,0,0,0,0,0,0,0,84,82,61,51,26,0,0,304
0180,ADAMS-ARAPAHOE 28J,5361,LYN KNOLL ELEMENTARY SCHOOL,0,51,50,51,46,51,45,0,0,0,0,0,0,0,294
0180,ADAMS-ARAPAHOE 28J,6068,MONTVIEW ELEMENTARY SCHOOL,31,71,82,63,71,72,74,0,0,0,0,0,0,0,464
0180,ADAMS-ARAPAHOE 28J,6160,MRACHEK MIDDLE SCHOOL,0,0,0,0,0,0,0,339,300,349,0,0,0,0,988
0180,ADAMS-ARAPAHOE 28J,6189,MURPHY CREEK K-8 SCHOOL,0,96,91,72,79,83,72,76,67,53,0,0,0,0,689
0180,ADAMS-ARAPAHOE 28J,6219,NEW AMERICA SCHOOL,0,0,0,0,0,0,0,0,0,0,34,99,136,300,569
0180,ADAMS-ARAPAHOE 28J,6310,NORTH MIDDLE SCHOOL,0,0,0,0,0,0,0,235,208,255,0,0,0,0,698
0180,ADAMS-ARAPAHOE 28J,6546,OPTIONS SCHOOL,0,147,166,158,191,160,171,140,125,103,66,66,81,65,1639
0180,ADAMS-ARAPAHOE 28J,6728,PARIS ELEMENTARY SCHOOL,0,80,72,64,75,63,50,0,0,0,0,0,0,0,404
0180,ADAMS-ARAPAHOE 28J,6758,PARK LANE ELEMENTARY SCHOOL,56,48,54,55,55,50,41,0,0,0,0,0,0,0,359
0180,ADAMS-ARAPAHOE 28J,6869,PEORIA ELEMENTARY SCHOOL,31,93,90,70,80,74,65,0,0,0,0,0,0,0,503
0180,ADAMS-ARAPAHOE 28J,7232,AURORA QUEST ACADEMY,0,44,48,48,53,55,84,83,111,54,0,0,0,0,580
0180,ADAMS-ARAPAHOE 28J,7250,RANGEVIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,537,612,553,566,2268
0180,ADAMS-ARAPAHOE 28J,7558,SABLE ELEMENTARY SCHOOL,26,67,76,78,78,76,78,0,0,0,0,0,0,0,479
0180,ADAMS-ARAPAHOE 28J,7865,SIDE CREEK ELEMENTARY SCHOOL,62,101,125,104,96,113,119,0,0,0,0,0,0,0,720
0180,ADAMS-ARAPAHOE 28J,7932,SIXTH AVENUE ELEMENTARY SCHOOL,56,118,97,106,109,89,88,0,0,0,0,0,0,0,663
0180,ADAMS-ARAPAHOE 28J,8078,SOUTH MIDDLE SCHOOL,0,0,0,0,0,0,0,231,187,229,0,0,0,0,647
0180,ADAMS-ARAPAHOE 28J,8356,WILLIAM SMITH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,61,72,59,74,266
0180,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL,0,129,126,94,98,109,87,0,0,0,0,0,0,0,643
0180,ADAMS-ARAPAHOE 28J,9056,VANGUARD CLASSICAL SCHOOL,0,58,60,61,61,59,60,56,45,39,0,0,0,0,499
0180,ADAMS-ARAPAHOE 28J,9059,VASSAR ELEMENTARY SCHOOL,0,71,88,95,90,92,88,0,0,0,0,0,0,0,524
0180,ADAMS-ARAPAHOE 28J,9060,VAUGHN ELEMENTARY SCHOOL,63,92,75,90,62,81,87,0,0,0,0,0,0,0,550
0180,ADAMS-ARAPAHOE 28J,9140,VIRGINIA COURT ELEMENTARY SCHOOL,0,69,89,78,72,69,81,0,0,0,0,0,0,0,458
0180,ADAMS-ARAPAHOE 28J,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,0,0,0,0,0,0,0,220,232,302,0,0,0,0,754
0180,ADAMS-ARAPAHOE 28J,9514,WHEELING ELEMENTARY SCHOOL,0,112,116,98,95,110,85,0,0,0,0,0,0,0,616
0180,ADAMS-ARAPAHOE 28J,9756,YALE ELEMENTARY SCHOOL,31,87,83,81,81,78,86,0,0,0,0,0,0,0,527
0180,ADAMS-ARAPAHOE 28J,,DISTRICT TOTAL,1378,3121,3281,3023,2999,2960,2860,2674,2503,2478,2270,2432,2302,2686,36967
0190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,38,26,34,29,38,23,38,30,0,0,0,0,0,0,256
0190,BYERS 32J,1176,BYERS JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,48,43,35,34,32,32,224
0190,BYERS 32J,,DISTRICT TOTAL,38,26,34,29,38,23,38,30,48,43,35,34,32,32,480
0220,ARCHULETA COUNTY 50 JT,0064,ARCHULETA COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,1,8,25,34
0220,ARCHULETA COUNTY 50 JT,6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,0,108,117,103,108,117,0,0,0,0,0,0,0,0,553
0220,ARCHULETA COUNTY 50 JT,6656,PAGOSA SPRINGS INTERMEDIATE SCHOOL,0,0,0,0,0,0,109,103,0,0,0,0,0,0,212
0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,130,121,0,0,0,0,251
0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,130,124,113,100,467
0220,ARCHULETA COUNTY 50 JT,,DISTRICT TOTAL,0,108,117,103,108,117,109,103,130,121,130,125,121,125,1517
0230,WALSH RE-1,9222,WALSH ELEMENTARY SCHOOL,18,7,8,12,14,8,8,14,0,0,0,0,0,0,89
0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,0,0,0,0,0,0,0,0,13,17,13,13,10,12,78
0230,WALSH RE-1,,DISTRICT TOTAL,18,7,8,12,14,8,8,14,13,17,13,13,10,12,167
0240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,8,5,5,7,3,5,6,0,0,0,0,0,0,0,39
0240,PRITCHETT RE-3,7176,PRITCHETT MIDDLE SCHOOL,0,0,0,0,0,0,0,6,5,3,0,0,0,0,14
0240,PRITCHETT RE-3,7180,PRITCHETT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,4,9,3,3,19
0240,PRITCHETT RE-3,,DISTRICT TOTAL,8,5,5,7,3,5,6,6,5,3,4,9,3,3,72
0250,SPRINGFIELD RE-4,8160,SPRINGFIELD ELEMENTARY SCHOOL,33,19,15,15,17,18,12,26,0,0,0,0,0,0,155
0250,SPRINGFIELD RE-4,8164,SPRINGFIELD JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,23,26,0,0,0,0,49
0250,SPRINGFIELD RE-4,8168,SPRINGFIELD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,24,22,20,30,96
0250,SPRINGFIELD RE-4,,DISTRICT TOTAL,33,19,15,15,17,18,12,26,23,26,24,22,20,30,300
0260,VILAS RE-5,1781,COLORADO ONLINE ACADEMY (COLA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0260,VILAS RE-5,9085,V.I.L.A.S. ONLINE SCHOOL,0,1,5,5,7,3,6,12,15,25,47,66,83,69,344
0260,VILAS RE-5,9090,VILAS ELEMENTARY SCHOOL,1,4,5,4,3,5,4,3,0,0,0,0,0,0,29
0260,VILAS RE-5,9100,VILAS UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,10,5,3,7,5,11,41
0260,VILAS RE-5,,DISTRICT TOTAL,1,5,10,9,10,8,10,15,25,30,50,73,89,80,415
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,5,3,3,2,2,5,2,0,0,0,0,0,0,0,22
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,5,5,1,2,7,5,2,27
0270,CAMPO RE-6,,DISTRICT TOTAL,5,3,3,2,2,5,2,5,5,1,2,7,5,2,49
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,0,45,57,42,48,41,41,0,0,0,0,0,0,0,274
0290,LAS ANIMAS RE-1,4495,JUMP START LEARNING CENTER,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52
0290,LAS ANIMAS RE-1,4983,LAS ANIMAS A+ DISTANCE LEARNING SCHOOL,0,0,0,0,0,0,0,0,1,0,2,2,0,1,6
0290,LAS ANIMAS RE-1,4986,LAS ANIMAS MIDDLE SCHOOL,0,0,0,0,0,0,0,34,46,32,0,0,0,0,112
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,46,36,42,24,148
0290,LAS ANIMAS RE-1,,DISTRICT TOTAL,52,45,57,42,48,41,41,34,47,32,48,38,42,25,592
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,20,11,16,17,24,14,23,22,0,0,0,0,0,0,147
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,20,20,16,22,18,16,112
0310,MC CLAVE RE-2,,DISTRICT TOTAL,20,11,16,17,24,14,23,22,20,20,16,22,18,16,259
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,44,94,76,86,79,75,77,0,0,0,0,0,0,0,531
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,61,77,82,70,70,75,70,0,0,0,0,0,0,0,505
0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,0,0,0,0,0,0,0,199,233,179,0,0,0,0,611
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,30,142,144,145,108,100,112,0,0,0,0,0,0,0,781
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,43,74,70,66,56,63,57,0,0,0,0,0,0,0,429
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,34,63,71,82,75,75,80,0,0,0,0,0,0,0,480
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,33,77,80,78,83,95,63,0,0,0,0,0,0,0,509
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,75,59,64,47,40,43,37,25,17,12,14,7,0,0,440
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,38,65,77,69,66,67,58,0,0,0,0,0,0,0,440
0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,30,67,69,53,54,55,53,0,0,0,0,0,0,0,381
0470,ST VRAIN VALLEY RE 1J,2343,EAGLE CREST ELEMENTARY SCHOOL,40,59,81,79,75,65,85,0,0,0,0,0,0,0,484
0470,ST VRAIN VALLEY RE 1J,2758,ERIE ELEMENTARY SCHOOL,46,102,104,79,91,96,71,0,0,0,0,0,0,0,589
0470,ST VRAIN VALLEY RE 1J,2760,ERIE MIDDLE SCHOOL,0,0,0,0,0,0,0,169,167,158,0,0,0,0,494
0470,ST VRAIN VALLEY RE 1J,2761,ERIE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,192,178,188,141,699
0470,ST VRAIN VALLEY RE 1J,2912,FALL RIVER ELEMENTARY SCHOOL,42,68,87,74,84,93,95,0,0,0,0,0,0,0,543
0470,ST VRAIN VALLEY RE 1J,2964,FLAGSTAFF CHARTER ACADEMY,0,93,100,100,100,76,76,54,48,28,0,0,0,0,675
0470,ST VRAIN VALLEY RE 1J,3192,FREDERICK ELEMENTARY SCHOOL,38,83,102,73,85,94,72,0,0,0,0,0,0,0,547
0470,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,274,290,233,0,0,0,0,797
0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,205,212,222,220,859
0470,ST VRAIN VALLEY RE 1J,4202,HYGIENE ELEMENTARY SCHOOL,40,50,46,77,74,69,69,0,0,0,0,0,0,0,425
0470,ST VRAIN VALLEY RE 1J,4278,INDIAN PEAKS ELEMENTARY SCHOOL,32,73,72,95,66,86,57,0,0,0,0,0,0,0,481
0470,ST VRAIN VALLEY RE 1J,4333,IMAGINE CHARTER,0,98,80,75,52,68,53,48,46,27,0,0,0,0,547
0470,ST VRAIN VALLEY RE 1J,5246,LOMA LINDA ELEMENTARY SCHOOL,31,79,74,74,56,65,64,0,0,0,0,0,0,0,443
0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,318,309,289,293,1209
0470,ST VRAIN VALLEY RE 1J,5284,LONGMONT ESTATES ELEMENTARY SCHOOL,60,70,60,77,76,74,71,0,0,0,0,0,0,0,488
0470,ST VRAIN VALLEY RE 1J,5286,SUNSET MIDDLE SCHOOL,0,0,0,0,0,0,0,184,206,220,0,0,0,0,610
0470,ST VRAIN VALLEY RE 1J,5288,LONGS PEAK MIDDLE SCHOOL,0,0,0,0,0,0,0,142,165,160,0,0,0,0,467
0470,ST VRAIN VALLEY RE 1J,5364,LYONS ELEMENTARY SCHOOL,32,36,45,41,37,44,34,0,0,0,0,0,0,0,269
